,trackId,frame,xCenter,yCenter
161405,138,21450,123.91151,-80.95693
161406,291,21450,94.79201,-63.82428
161407,315,21450,118.19355,-52.11136
161408,324,21450,147.19011,-45.3542
161409,325,21450,136.17363,-48.71566
161410,327,21450,159.42529,-58.35781
161411,328,21450,125.93032,-57.049440000000004
161412,329,21450,107.71791,-58.00415
161413,330,21450,130.66641,-67.54527
161414,331,21450,161.2931,-36.76842
161415,332,21450,75.79656,-88.59446
161416,333,21450,161.15134,-36.49139
161417,334,21450,134.94077,-70.56785
161418,335,21450,110.9931,-70.12062
161419,336,21450,135.67674,-77.98595999999999
161420,337,21450,99.1793,-88.14035
161421,338,21450,136.84743999999998,-78.50305
161422,339,21450,130.2435,-42.93502
162045,4,21480,172.10544,-38.54658
162046,5,21480,176.66281999999998,-36.86264
162047,138,21480,123.9238,-80.94530999999999
162048,291,21480,94.91027,-63.7212
162049,315,21480,116.62706000000001,-53.14294
162050,324,21480,145.58858999999998,-34.2415
162051,325,21480,136.17338999999998,-48.715090000000004
162052,327,21480,172.33887,-53.68046999999999
162053,328,21480,120.73313,-61.48641
162054,329,21480,105.92558999999999,-58.882369999999995
162055,330,21480,135.10485,-64.60958000000001
162056,331,21480,159.6548,-37.127179999999996
162057,332,21480,60.690580000000004,-97.50551999999999
162058,333,21480,159.30929,-36.371970000000005
162059,334,21480,148.86956,-64.28123000000001
162060,335,21480,95.01979,-79.38566
162061,336,21480,134.80067,-78.46884
162062,337,21480,113.37631999999999,-80.81349
162063,338,21480,136.09773,-79.03226
162064,339,21480,129.14919,-48.28306
162065,340,21480,75.29901,-101.32771
162066,341,21480,166.2212,-45.82362
162662,4,21510,172.10544,-38.54658
162663,5,21510,176.66281999999998,-36.86264
162664,138,21510,123.92498,-80.94104
162665,291,21510,94.9371,-63.661190000000005
162666,315,21510,115.01765,-54.175830000000005
162667,324,21510,144.1786,-21.21525
162668,325,21510,136.17675,-48.71549
162669,328,21510,111.60243,-66.36782
162670,329,21510,104.55004,-59.73358
162671,330,21510,137.91194,-62.64383
162672,331,21510,157.91727,-37.17292
162673,333,21510,157.46662,-36.39117
162674,334,21510,162.54691,-58.38993000000001
162675,335,21510,79.25263000000001,-89.2506
162676,336,21510,134.51782,-78.86193
162677,337,21510,127.22133999999998,-73.92820999999999
162678,338,21510,135.90281000000002,-79.1939
162679,339,21510,128.39737,-50.89157
162680,340,21510,88.84689,-93.68101
162681,341,21510,149.2022,-52.810669999999995
162682,342,21510,171.42098000000001,-43.9836
163262,4,21540,172.10544,-38.54658
163263,5,21540,176.66281999999998,-36.86264
163264,138,21540,123.91795,-80.95484
163265,291,21540,94.80723,-63.78665
163266,315,21540,113.30505,-54.958780000000004
163267,325,21540,136.1756,-48.716440000000006
163268,328,21540,99.14126,-72.64860999999999
163269,329,21540,103.24558,-60.59868
163270,330,21540,139.2112,-61.6939
163271,331,21540,156.66493,-37.2031
163272,333,21540,156.04802,-36.4882
163273,335,21540,63.60391,-99.22825
163274,336,21540,134.95405,-79.25103
163275,337,21540,140.94186000000002,-67.4248
163276,338,21540,135.88294,-79.20331
163277,339,21540,127.9913,-52.0264
163278,340,21540,102.32226,-86.42278
163279,341,21540,132.21111000000002,-60.267619999999994
163280,342,21540,153.50603,-50.95878
163808,4,21570,172.10544,-38.54658
163809,5,21570,176.66281999999998,-36.86264
163810,138,21570,123.90868,-80.96163
163811,291,21570,94.73959,-63.83256
163812,315,21570,111.62682,-55.544290000000004
163813,325,21570,136.17421000000002,-48.71995
163814,328,21570,83.9572,-80.57575
163815,329,21570,101.96315,-61.3115
163816,330,21570,140.89558,-60.27984
163817,331,21570,156.11711,-37.30126
163818,333,21570,155.14154,-36.5732
163819,336,21570,135.34423,-79.39629000000001
163820,337,21570,154.7483,-61.192319999999995
163821,338,21570,135.70555,-79.30631
163822,339,21570,127.80927,-52.54415
163823,340,21570,115.72809,-79.55237
163824,341,21570,115.42791000000001,-68.19044
163825,342,21570,135.95663000000002,-58.34129
164348,4,21600,172.10544,-38.54658
164349,5,21600,176.66281999999998,-36.86264
164350,138,21600,123.90762,-80.96177
164351,291,21600,94.71265,-63.82272
164352,315,21600,110.03183999999999,-56.202940000000005
164353,325,21600,136.16666999999998,-48.72251
164354,328,21600,67.14367,-90.39791
164355,329,21600,101.46219,-61.6108
164356,330,21600,143.61829,-56.292930000000005
164357,331,21600,155.90131,-37.32445
164358,333,21600,155.10787,-36.60259
164359,336,21600,135.25053,-79.41821999999999
164360,337,21600,168.75786000000002,-55.2342
164361,338,21600,135.55246,-79.42217
164362,339,21600,127.10773,-54.1324
164363,340,21600,128.99758,-73.1194
164364,341,21600,98.74424,-76.61419000000001
164365,342,21600,118.90558999999999,-66.12406999999999
164856,4,21630,172.10544,-38.54658
164857,5,21630,176.66281999999998,-36.86264
164858,138,21630,123.90887,-80.95506999999999
164859,291,21630,94.70945,-63.831590000000006
164860,315,21630,108.56888000000001,-57.032469999999996
164861,325,21630,136.16872,-48.72056
164862,329,21630,100.60623000000001,-62.296859999999995
164863,330,21630,144.91223,-50.53991
164864,331,21630,154.84901000000002,-37.8132
164865,333,21630,154.7189,-36.71217
164866,336,21630,135.39491,-79.43092
164867,338,21630,135.5226,-79.48608
164868,339,21630,124.50261,-57.95137
164869,340,21630,142.29991,-66.92147
164870,341,21630,82.21251,-85.43836999999999
164871,342,21630,102.45739,-74.38609
165336,4,21660,172.10544,-38.54658
165337,5,21660,176.66281999999998,-36.86264
165338,138,21660,123.91762,-80.95152
165339,291,21660,94.70621,-63.82755
165340,315,21660,107.15821000000001,-57.9176
165341,325,21660,136.17393,-48.71743
165342,329,21660,99.08418,-63.064840000000004
165343,330,21660,144.9626,-42.86756
165344,331,21660,153.06067,-38.36252
165345,333,21660,153.06098,-37.19873
165346,336,21660,135.28933999999998,-79.34181
165347,338,21660,135.60661000000002,-79.48195
165348,339,21660,119.77237,-61.66287
165349,340,21660,155.76407,-60.89436
165350,341,21660,65.9046,-94.78501
165351,342,21660,86.73161999999999,-83.35951
165799,4,21690,172.10544,-38.54658
165800,5,21690,176.66281999999998,-36.86264
165801,138,21690,123.9232,-80.94795
165802,291,21690,94.71701999999999,-63.83393
165803,315,21690,105.69372,-58.681180000000005
165804,325,21690,136.17606,-48.7186
165805,329,21690,97.71803,-63.873940000000005
165806,330,21690,144.81585,-33.08712
165807,331,21690,151.04661000000002,-38.84707
165808,333,21690,151.00348,-37.81512
165809,336,21690,135.1483,-79.32484000000001
165810,338,21690,135.72836,-79.43553
165811,339,21690,112.42833,-65.73739
165812,340,21690,169.31484,-54.963530000000006
165813,342,21690,71.62387,-93.11346
166223,4,21720,172.10544,-38.54658
166224,5,21720,176.66281999999998,-36.86264
166225,138,21720,123.91394,-80.9436
166226,291,21720,94.70403,-63.81888000000001
166227,315,21720,104.17061,-59.24029
166228,325,21720,136.17415,-48.719229999999996
166229,329,21720,96.14657,-64.64353
166230,330,21720,144.70042,-23.13569
166231,331,21720,149.05133999999998,-39.372479999999996
166232,333,21720,148.94021,-38.32416
166233,336,21720,135.04766,-79.37111999999999
166234,338,21720,135.78756,-79.40677
166235,339,21720,102.7916,-70.64416
166236,343,21720,172.41635,-42.78283
166633,4,21750,172.10544,-38.54658
166634,5,21750,176.66281999999998,-36.86264
166635,138,21750,123.8881,-80.95549
166636,291,21750,94.69988000000001,-63.81055
166637,315,21750,102.70096,-59.82001999999999
166638,325,21750,136.17377,-48.717940000000006
166639,329,21750,94.75201,-65.206
166640,331,21750,147.09615,-39.896609999999995
166641,333,21750,146.91606000000002,-38.92502
166642,336,21750,135.2912,-79.41556
166643,338,21750,135.69693999999998,-79.47726999999999
166644,339,21750,92.19483000000001,-76.10882
166645,343,21750,158.86619,-48.26357
166646,344,21750,176.08395,-42.1257
167053,4,21780,172.10544,-38.54658
167054,5,21780,176.66281999999998,-36.86264
167055,138,21780,123.92341,-80.94847
167056,291,21780,94.70767,-63.81974
167057,315,21780,101.32271999999999,-60.54691999999999
167058,325,21780,136.18294,-48.72461
167059,329,21780,93.24597,-65.82578000000001
167060,331,21780,145.16936,-40.30751
167061,333,21780,144.95792,-39.504670000000004
167062,336,21780,135.16796000000002,-79.38684
167063,338,21780,135.39287,-79.71399
167064,339,21780,80.10525,-82.74197
167065,343,21780,145.2924,-53.970819999999996
167066,344,21780,161.71931,-47.70267
167473,4,21810,172.10544,-38.54658
167474,5,21810,176.66281999999998,-36.86264
167475,138,21810,123.92991,-80.95071999999999
167476,291,21810,94.7043,-63.81834
167477,315,21810,99.99645,-61.34369
167478,325,21810,136.18428,-48.710190000000004
167479,329,21810,91.87536,-66.0144
167480,331,21810,143.34423,-40.78868
167481,333,21810,143.07973,-40.0068
167482,336,21810,134.6924,-79.50309
167483,338,21810,134.83206,-80.12066
167484,339,21810,66.39045,-90.45163000000001
167485,343,21810,131.6664,-59.89196999999999
167486,344,21810,147.22534,-53.69307
167883,4,21840,172.10544,-38.54658
167884,5,21840,176.66281999999998,-36.86264
167885,138,21840,123.9226,-80.95571
167886,291,21840,94.69659,-63.81511999999999
167887,315,21840,98.79176,-62.27823000000001
167888,325,21840,136.18063999999998,-48.71887
167889,329,21840,91.16368,-65.94151
167890,331,21840,141.50714,-41.27012
167891,333,21840,141.34268,-40.43919
167892,336,21840,133.77318,-79.93141
167893,338,21840,133.99129,-80.59035
167894,343,21840,117.92651000000001,-66.24913000000001
167895,344,21840,132.71783,-60.00253000000001
168309,4,21870,172.10544,-38.54658
168310,5,21870,176.66281999999998,-36.86264
168311,138,21870,123.91082,-80.95922
168312,291,21870,94.70621,-63.81325
168313,315,21870,97.57032,-63.25883
168314,325,21870,136.17324,-48.72161
168315,329,21870,91.29782,-65.89301
168316,331,21870,139.67054,-41.76808
168317,333,21870,139.68272,-40.85229
168318,336,21870,132.60464,-80.20705
168319,338,21870,132.95982,-80.94671
168320,343,21870,104.07361,-73.08224
168321,344,21870,117.91403999999999,-66.80089
168322,345,21870,135.555,-27.48123
168323,346,21870,71.09755,-103.75743
168770,4,21900,172.10544,-38.54658
168771,5,21900,176.66281999999998,-36.86264
168772,138,21900,123.92101000000001,-80.95022
168773,291,21900,94.69676,-63.80732
168774,315,21900,96.33622,-64.14549
168775,325,21900,136.17698000000001,-48.718990000000005
168776,329,21900,91.32063000000001,-65.86182
168777,331,21900,138.30467,-42.47801
168778,333,21900,138.12225,-41.28775
168779,336,21900,131.37791,-80.53851999999999
168780,338,21900,131.86002,-81.28258000000001
168781,343,21900,89.93173,-80.54629
168782,344,21900,102.77186999999999,-74.75936
168783,345,21900,134.98864,-32.99364
168784,346,21900,87.48566,-94.38689000000001
168785,347,21900,170.1907,-44.01262
168786,348,21900,137.97042,-76.69614
169285,4,21930,172.10544,-38.54658
169286,5,21930,176.66281999999998,-36.86264
169287,138,21930,123.92231000000001,-80.94734
169288,291,21930,94.70918,-63.80613
169289,315,21930,95.18713000000001,-65.04224
169290,325,21930,136.17563,-48.71817
169291,329,21930,91.31458,-65.88388
169292,331,21930,136.54774,-43.50647
169293,333,21930,136.585,-42.14052
169294,336,21930,130.13121,-80.96974
169295,338,21930,130.73828,-81.78361
169296,343,21930,75.52475,-88.69031
169297,344,21930,86.97749,-84.64678
169298,345,21930,134.77116999999998,-35.90915
169299,346,21930,103.9586,-85.59711999999999
169300,347,21930,148.57789,-52.317009999999996
169301,348,21930,131.74606,-78.8463
169302,349,21930,131.827,-29.770220000000002
169825,4,21960,172.10544,-38.54658
169826,5,21960,176.66281999999998,-36.86264
169827,138,21960,123.945,-80.96236999999999
169828,291,21960,94.70706,-63.81361
169829,315,21960,94.18356,-65.83214
169830,325,21960,136.17606,-48.71595
169831,329,21960,91.33285,-65.87256
169832,331,21960,134.66968,-44.33494
169833,333,21960,134.78161,-43.03543
169834,336,21960,129.02837,-81.53419
169835,338,21960,129.60455,-82.29714
169836,343,21960,60.78767,-97.42262
169837,344,21960,69.89143,-95.54111999999999
169838,345,21960,134.6953,-37.30263
169839,346,21960,120.39251000000002,-77.34299
169840,347,21960,126.75854,-61.23968000000001
169841,348,21960,125.70566000000001,-82.07941
169842,349,21960,131.20113999999998,-34.90977
170325,4,21990,172.10544,-38.54658
170326,5,21990,176.66281999999998,-36.86264
170327,138,21990,123.80572,-80.84647
170328,291,21990,94.70059,-63.83084
170329,315,21990,93.42342,-66.46129
170330,325,21990,136.18246000000002,-48.708909999999996
170331,329,21990,91.24221,-65.91611
170332,331,21990,132.7667,-45.00942
170333,333,21990,132.84675,-43.91216
170334,336,21990,127.95042,-82.08555
170335,338,21990,128.48213,-82.71687
170336,345,21990,134.65151,-38.28989
170337,346,21990,136.78103000000002,-69.59535
170338,347,21990,104.63705,-70.91136
170339,348,21990,119.56816,-86.0848
170340,349,21990,130.99556,-36.56387
170805,4,22020,172.10544,-38.54658
170806,5,22020,176.66281999999998,-36.86264
170807,138,22020,124.06586000000001,-80.95709000000001
170808,291,22020,94.75304,-63.788819999999994
170809,315,22020,93.06838,-67.11151
170810,325,22020,136.17934,-48.71445
170811,329,22020,91.34749000000001,-65.88416
170812,331,22020,130.85078000000001,-45.71402
170813,333,22020,130.90698999999998,-44.78824
170814,336,22020,126.94168,-82.55601
170815,338,22020,127.36533,-83.17806
170816,345,22020,134.58818,-39.848009999999995
170817,346,22020,153.13481000000002,-62.35598
170818,347,22020,82.37346,-82.01088
170819,348,22020,112.67481000000001,-89.54061999999999
170820,349,22020,130.89668,-37.64018
171291,4,22050,172.10544,-38.54658
171292,5,22050,176.66281999999998,-36.86264
171293,138,22050,124.50421000000001,-81.22589
171294,291,22050,94.80386999999999,-63.755630000000004
171295,315,22050,92.97353000000001,-67.8577
171296,325,22050,136.17553,-48.71898
171297,329,22050,91.29641,-65.89239
171298,331,22050,129.01344,-46.52198
171299,333,22050,128.80286,-45.51663
171300,336,22050,125.82763,-83.07773
171301,338,22050,126.24163999999999,-83.66351999999999
171302,345,22050,134.56706,-41.66773
171303,346,22050,169.3378,-55.57015
171304,347,22050,60.240019999999994,-94.39065
171305,348,22050,105.69327,-93.20515
171306,349,22050,130.69234,-39.006209999999996
171307,350,22050,99.83095,-91.81300999999999
171753,4,22080,172.10544,-38.54658
171754,5,22080,176.66281999999998,-36.86264
171755,138,22080,124.64903000000001,-81.43943
171756,291,22080,94.79597,-63.75914
171757,315,22080,93.17463000000001,-68.47061
171758,325,22080,136.16858,-48.72814
171759,329,22080,91.30946999999999,-65.90899
171760,331,22080,127.2854,-47.519709999999996
171761,333,22080,126.8731,-46.283409999999996
171762,336,22080,124.93216000000001,-83.58570999999999
171763,338,22080,125.24989,-84.23302
171764,345,22080,134.56562,-43.04167
171765,348,22080,98.49639,-96.95348
171766,349,22080,130.45968,-41.325509999999994
171767,350,22080,103.909,-89.76865
172226,4,22110,172.10544,-38.54658
172227,5,22110,176.66281999999998,-36.86264
172228,138,22110,124.95806,-81.53485
172229,291,22110,94.8324,-63.7548
172230,315,22110,93.28838,-68.7556
172231,325,22110,136.17255,-48.715740000000004
172232,329,22110,91.25839,-65.90942
172233,331,22110,125.69748,-48.55423
172234,333,22110,125.22953999999999,-47.33276
172235,336,22110,124.27429,-84.05493
172236,338,22110,124.25246000000001,-84.87145
172237,345,22110,134.5859,-43.58068
172238,348,22110,91.00395999999999,-100.6917
172239,349,22110,130.13158,-44.47789
172240,350,22110,105.242,-89.08494
172241,351,22110,173.0715,-33.769090000000006
172735,4,22140,172.10544,-38.54658
172736,5,22140,176.66281999999998,-36.86264
172737,138,22140,124.99405,-81.50647
172738,291,22140,94.81581,-63.738640000000004
172739,315,22140,93.27688,-68.74108000000001
172740,325,22140,136.17864,-48.72085
172741,329,22140,91.13936,-65.96879
172742,331,22140,124.21248999999999,-49.503190000000004
172743,333,22140,123.73031,-48.73039
172744,336,22140,124.22576000000001,-84.14875
172745,338,22140,123.27836,-85.38619
172746,345,22140,134.59901000000002,-43.583529999999996
172747,348,22140,83.47717,-104.29321
172748,349,22140,129.60977,-47.56175
172749,350,22140,105.26435,-89.07013
172750,351,22140,170.00842,-34.728559999999995
172751,352,22140,163.86144,-46.9726
173273,4,22170,172.10544,-38.54658
173274,5,22170,176.66281999999998,-36.86264
173275,138,22170,124.9084,-81.32588
173276,291,22170,94.77079,-63.74973000000001
173277,315,22170,93.33083,-68.65079
173278,325,22170,136.18303,-48.71548
173279,329,22170,91.02428,-65.92845
173280,331,22170,122.54285,-50.17711
173281,333,22170,122.25698999999999,-50.258559999999996
173282,336,22170,124.93353,-84.26821
173283,338,22170,122.21795,-85.85363000000001
173284,345,22170,134.5913,-43.57208
173285,348,22170,75.53553000000001,-107.76265
173286,349,22170,128.83405,-50.22911
173287,350,22170,105.22531000000001,-89.09393
173288,351,22170,167.43938,-35.31773
173289,352,22170,146.68081,-53.805440000000004
173290,353,22170,79.47298,-95.38269
173291,354,22170,69.75148,-104.76496
173890,4,22200,172.10544,-38.54658
173891,5,22200,176.66281999999998,-36.86264
173892,138,22200,124.88621,-81.2151
173893,291,22200,94.797,-63.74085
173894,315,22200,93.86650999999999,-68.48978000000001
173895,325,22200,136.18495,-48.719
173896,329,22200,90.97538,-65.95248000000001
173897,331,22200,120.69362,-50.80271
173898,333,22200,120.83323,-51.53052
173899,336,22200,125.80436,-84.33353000000001
173900,338,22200,121.14084,-86.31989
173901,345,22200,134.59386999999998,-43.59595
173902,348,22200,67.60351999999999,-111.39386999999999
173903,349,22200,127.83958999999999,-52.77385
173904,350,22200,105.30317,-89.19686
173905,351,22200,165.39054,-35.84807
173906,352,22200,126.54805,-62.90719
173907,353,22200,92.10216,-88.51279
173908,354,22200,85.46699,-95.85216
173909,355,22200,163.02825,-47.46457
173910,356,22200,131.69384,-33.38984
173911,357,22200,108.19984,-89.98313
174558,4,22230,172.10544,-38.54658
174559,5,22230,176.66281999999998,-36.86264
174560,138,22230,124.89353999999999,-81.22440999999999
174561,291,22230,94.80672,-63.72447
174562,315,22230,94.5904,-68.2014
174563,325,22230,136.18622,-48.72122
174564,329,22230,90.80006,-65.9279
174565,331,22230,118.95857,-51.650859999999994
174566,333,22230,119.40693,-52.36838
174567,336,22230,126.43222,-84.46710999999999
174568,338,22230,120.1831,-86.76659000000001
174569,345,22230,134.61638,-43.61457
174570,349,22230,127.02433,-54.30335
174571,350,22230,105.25858000000001,-89.0724
174572,351,22230,163.67002,-36.13105
174573,352,22230,103.0794,-74.97147
174574,353,22230,103.69049,-82.39173000000001
174575,354,22230,98.7825,-88.50227
174576,355,22230,143.40705,-55.51481
174577,356,22230,130.88318999999998,-40.329029999999996
174578,357,22230,108.47055,-90.83858000000001
174579,358,22230,114.91118,-86.86877
175218,4,22260,172.10544,-38.54658
175219,5,22260,176.66281999999998,-36.86264
175220,138,22260,124.89158,-81.22109
175221,291,22260,94.81521,-63.71886
175222,315,22260,95.21566,-67.86705
175223,325,22260,136.18498,-48.72623
175224,329,22260,90.35554,-65.71587
175225,331,22260,117.43916999999999,-52.65641
175226,333,22260,117.7108,-53.07348
175227,336,22260,126.74247,-84.58782
175228,338,22260,119.24197,-87.19536
175229,345,22260,134.60363,-43.62451
175230,349,22260,125.61762,-56.40283
175231,350,22260,105.1079,-89.15248000000001
175232,351,22260,162.04408,-36.41884
175233,352,22260,78.39115,-88.81158
175234,353,22260,113.96265,-77.16984000000001
175235,354,22260,108.41192,-83.45557
175236,355,22260,123.67669,-64.15144000000001
175237,356,22260,130.2447,-44.96948
175238,357,22260,108.09515,-91.67889
175239,358,22260,116.24701999999999,-86.43505
175872,4,22290,172.10544,-38.54658
175873,5,22290,176.66281999999998,-36.86264
175874,138,22290,124.88501000000001,-81.22738000000001
175875,291,22290,94.78573,-63.73667
175876,315,22290,95.6371,-67.40559
175877,325,22290,136.18103,-48.72139
175878,329,22290,89.87881999999999,-65.49798
175879,331,22290,115.90783,-53.622769999999996
175880,333,22290,116.32396999999999,-54.21315
175881,336,22290,126.47402,-84.5938
175882,338,22290,118.22918,-87.62956
175883,345,22290,134.60583,-43.626540000000006
175884,349,22290,121.5842,-60.72606
175885,350,22290,105.12292,-89.14089
175886,351,22290,160.51288,-36.80106
175887,353,22290,123.43739,-72.21602
175888,354,22290,114.66385,-80.81385
175889,355,22290,103.84261,-74.01527
175890,356,22290,129.46425,-48.77047
175891,357,22290,107.30961,-92.24875
175892,358,22290,117.62411000000002,-85.95071
176509,4,22320,172.10544,-38.54658
176510,5,22320,176.66281999999998,-36.86264
176511,138,22320,124.89587,-81.21981
176512,291,22320,94.80281,-63.72415
176513,315,22320,96.02756,-67.14964
176514,325,22320,136.17728,-48.718759999999996
176515,329,22320,89.66381,-65.51333000000001
176516,331,22320,114.25232,-54.54136
176517,333,22320,114.80479,-55.13638
176518,336,22320,125.75446000000001,-84.64196
176519,338,22320,117.24973,-88.08537
176520,345,22320,134.61902,-43.634890000000006
176521,349,22320,115.29258,-65.47129
176522,350,22320,105.18005,-89.10861
176523,351,22320,159.12819,-37.045629999999996
176524,353,22320,131.74903999999998,-66.29
176525,354,22320,120.4071,-79.25878
176526,355,22320,84.05592,-85.64364
176527,356,22320,128.44892,-51.879670000000004
176528,357,22320,106.5329,-92.66681
176529,358,22320,118.75651,-85.28801
176530,359,22320,70.09167,-103.92438
177169,4,22350,172.10544,-38.54658
177170,5,22350,176.66281999999998,-36.86264
177171,138,22350,124.89388999999998,-81.22184
177172,291,22350,94.76404000000001,-63.765919999999994
177173,315,22350,95.98706999999999,-67.11735999999999
177174,325,22350,136.18182,-48.71706
177175,329,22350,89.61062,-65.47567
177176,331,22350,112.70955,-55.298190000000005
177177,333,22350,113.10981000000001,-55.8409
177178,336,22350,124.98438,-84.92803
177179,338,22350,116.29015,-88.63395
177180,345,22350,134.61598999999998,-43.637190000000004
177181,349,22350,106.29033999999999,-71.66913000000001
177182,350,22350,105.86138999999999,-88.75174
177183,351,22350,157.75755,-36.9508
177184,353,22350,138.1272,-58.69653
177185,354,22350,126.70535,-77.02025
177186,355,22350,64.10354,-98.36424
177187,356,22350,127.73402,-53.5961
177188,357,22350,105.6474,-93.04301
177189,358,22350,119.80899,-84.71261
177190,359,22350,85.96641,-94.39644
177804,4,22380,172.10544,-38.54658
177805,5,22380,176.66281999999998,-36.86264
177806,138,22380,124.88915,-81.23746
177807,291,22380,94.78489,-63.75476999999999
177808,315,22380,95.596,-67.23841999999999
177809,325,22380,136.17487,-48.71528
177810,329,22380,89.60135,-65.45501999999999
177811,331,22380,111.14899,-56.1049
177812,333,22380,111.67483,-56.852709999999995
177813,336,22380,124.02493999999999,-85.24972
177814,338,22380,115.4435,-89.02082
177815,345,22380,134.60127,-43.638259999999995
177816,349,22380,95.79361999999999,-78.88848
177817,350,22380,107.981,-87.56669000000001
177818,351,22380,156.19316,-37.17606
177819,353,22380,141.95514,-49.26469
177820,354,22380,133.29148,-73.30797
177821,356,22380,126.53275,-55.894890000000004
177822,357,22380,104.69499,-93.31699
177823,358,22380,121.13387,-84.27633
177824,359,22380,104.12858,-83.5254
178412,4,22410,172.10544,-38.54658
178413,5,22410,176.66281999999998,-36.86264
178414,138,22410,124.89106000000001,-81.24969
178415,291,22410,94.80468,-63.74503000000001
178416,315,22410,94.8903,-67.38574
178417,325,22410,136.17522,-48.71805
178418,329,22410,89.62987,-65.42288
178419,331,22410,109.58618,-57.00114
178420,333,22410,110.14615,-57.828019999999995
178421,336,22410,122.76666000000002,-85.54348
178422,338,22410,114.80912,-89.18703000000001
178423,345,22410,134.59961,-43.646640000000005
178424,349,22410,83.7394,-86.90135
178425,350,22410,110.58043,-86.13165
178426,351,22410,154.72922,-37.82516
178427,353,22410,143.71428999999998,-38.79684
178428,356,22410,123.40111999999999,-60.27519
178429,357,22410,103.72208,-93.5646
178430,358,22410,122.54741999999999,-83.87501
178431,359,22410,121.4238,-73.92573
179012,4,22440,172.10544,-38.54658
179013,5,22440,176.66281999999998,-36.86264
179014,138,22440,124.87928000000001,-81.25815
179015,291,22440,94.808,-63.74499
179016,315,22440,94.03554,-67.46271999999999
179017,325,22440,136.17001000000002,-48.72339
179018,329,22440,89.60136,-65.39153
179019,331,22440,108.02423,-57.848119999999994
179020,333,22440,108.51239,-58.70774
179021,336,22440,121.38718,-85.91935
179022,338,22440,114.70796000000001,-89.19848
179023,345,22440,134.59128,-43.64652
179024,349,22440,69.61341,-95.94729
179025,350,22440,114.31156999999999,-83.85173
179026,351,22440,153.19873,-38.3391
179027,353,22440,144.40838,-27.703059999999997
179028,356,22440,117.649,-65.69382
179029,357,22440,103.03929000000001,-93.102
179030,358,22440,123.96732,-83.63294
179548,4,22470,172.10544,-38.54658
179549,5,22470,176.66281999999998,-36.86264
179550,138,22470,124.86176,-81.27292
179551,291,22470,94.75036,-63.76435
179552,315,22470,93.30088,-67.57058
179553,325,22470,136.17449,-48.72119
179554,329,22470,89.61531,-65.37639
179555,331,22470,106.45533,-58.5389
179556,333,22470,106.85525,-59.44246999999999
179557,336,22470,119.94422,-86.30769000000001
179558,338,22470,114.75988000000001,-89.18549
179559,345,22470,134.59912,-43.64228
179560,350,22470,119.42112,-80.5866
179561,351,22470,151.44255,-38.77491
179562,356,22470,109.35283999999999,-71.02764
179563,357,22470,103.10101,-92.14891999999999
179564,358,22470,125.4055,-83.34018
180067,4,22500,172.10544,-38.54658
180068,5,22500,176.66281999999998,-36.86264
180069,138,22500,124.80448,-81.29733
180070,291,22500,94.78406,-63.75128
180071,315,22500,92.81395,-67.76785
180072,325,22500,136.16783999999998,-48.720459999999996
180073,329,22500,89.62863,-65.44929
180074,331,22500,104.88626000000001,-59.069559999999996
180075,333,22500,105.26048999999999,-60.02911999999999
180076,336,22500,118.39753,-86.84476
180077,338,22500,114.77301999999999,-89.19476
180078,345,22500,134.60695,-43.652159999999995
180079,350,22500,126.08485,-76.34089
180080,351,22500,149.59888,-39.11984
180081,356,22500,98.23937,-77.38041
180082,357,22500,103.64454,-90.85036
180083,358,22500,126.79992,-82.75325
180084,360,22500,131.84056999999999,-30.554920000000003
180085,361,22500,137.56642,-77.10761
180637,4,22530,172.10544,-38.54658
180638,5,22530,176.66281999999998,-36.86264
180639,138,22530,124.88313000000001,-81.24854
180640,291,22530,94.82155,-63.71605
180641,315,22530,92.93419,-67.81258000000001
180642,325,22530,136.175,-48.71696
180643,329,22530,89.56772,-65.42934
180644,331,22530,103.36607,-59.612159999999996
180645,333,22530,103.73899,-60.55031999999999
180646,336,22530,116.87756,-87.6195
180647,338,22530,114.73924,-89.28267
180648,345,22530,134.60442,-43.66553
180649,350,22530,133.97116,-71.64963
180650,351,22530,147.76647,-39.489329999999995
180651,356,22530,85.75465,-83.98662
180652,357,22530,104.3302,-89.50704
180653,358,22530,127.81676999999999,-81.98453
180654,360,22530,130.8383,-39.242259999999995
180655,361,22530,131.68451000000002,-80.84172
181207,4,22560,172.10544,-38.54658
181208,5,22560,176.66281999999998,-36.86264
181209,138,22560,124.91925,-81.23683
181210,291,22560,94.7997,-63.730380000000004
181211,315,22560,93.01368000000001,-67.8644
181212,325,22560,136.16923,-48.71869
181213,329,22560,89.53478,-65.43001
181214,331,22560,101.91511,-60.317890000000006
181215,333,22560,102.34204,-61.22736999999999
181216,336,22560,115.33785,-88.25641999999999
181217,338,22560,114.21585,-89.48782
181218,345,22560,134.60702,-43.67522
181219,350,22560,143.38478999999998,-66.74423
181220,351,22560,146.05574,-39.84956
181221,356,22560,71.41084000000001,-91.82328000000001
181222,357,22560,105.39679,-88.08385
181223,358,22560,128.69348,-81.05925
181224,360,22560,129.689,-46.279340000000005
181225,361,22560,125.25618,-83.99968
181780,4,22590,172.10544,-38.54658
181781,5,22590,176.66281999999998,-36.86264
181782,138,22590,124.84481000000001,-81.28416999999999
181783,291,22590,94.79813,-63.72741
181784,315,22590,93.01746999999999,-67.8679
